Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,month,year,day,loyality_customers,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology
21.0,105,0,46,0.0,134.0,10.0,922.0,3518.0,2340.9216,11,2015,21,1,0,0,0,0,0,1,0,0,0
17.0,211,0,78,0.0,266.0,13.0,1723.0,3457.0,2830.7763,08,2015,22,1,1,0,0,0,0,0,0,0,0
42.0,13,3,54,0.0,328.0,11.0,393.0,2721.0,1874.6350559999998,05,2015,05,0,0,0,0,0,1,0,0,0,0
2.0,14,0,18,0.0,110.0,7.0,3037.0,3944.0,3602.5797060000004,09,2015,22,1,0,0,0,0,0,1,0,0,0
50.0,65,2,72,0.0,221.0,10.0,4805.0,6772.0,5949.9792,05,2015,09,1,0,0,0,0,0,0,0,1,0
34.0,165,0,47,0.0,322.0,8.0,1808.0,3050.0,2735.321184,09,2015,26,1,0,0,0,0,0,0,0,0,0
33.0,116,0,75,0.0,140.0,5.0,5060.0,6447.0,5837.4162,03,2016,28,1,0,0,0,0,0,1,0,0,0
34.0,24,0,5,0.0,283.0,14.0,2771.0,3765.0,3555.224442,09,2015,22,1,1,0,0,0,0,0,0,0,0
27.0,469,0,85,0.0,173.0,10.0,3667.0,4955.0,4423.254528,09,2015,23,0,0,1,0,0,0,0,0,0,0
25.0,358,3,31,0.0,120.0,15.0,1884.0,9968.0,6039.752775,09,2015,26,1,0,1,0,0,0,0,0,0,0
4.0,23,2,68,0.0,144.0,5.0,1100.0,1899.0,1627.8075,09,2015,23,0,0,0,0,0,0,1,0,0,0
12.0,452,0,44,1.0,337.0,9.0,6676.0,8570.0,1187.3808144000004,03,2016,18,1,0,0,0,0,1,0,0,0,0
12.0,471,2,79,0.0,227.0,13.0,2341.0,3673.0,3205.5309,01,2016,29,1,0,0,0,1,0,0,0,0,0
10.0,38,3,21,0.0,240.0,16.0,3552.0,9955.0,6986.799225,03,2016,29,1,0,0,0,1,0,0,0,0,0
26.0,80,2,20,0.0,373.0,14.0,6388.0,10281.0,8522.988675,11,2015,17,1,0,0,1,0,0,0,0,0,0
1.0,443,0,82,1.0,126.0,5.0,5985.0,8551.0,1093.6656192,08,2015,19,1,0,0,0,0,0,0,1,0,0
41.0,268,0,58,1.0,476.0,7.0,1947.0,3754.0,496.07964000000004,02,2016,05,1,0,0,0,0,0,0,0,0,1
36.0,11,3,21,0.0,103.0,9.0,408.0,2100.0,1354.734675,03,2016,29,1,0,0,0,0,0,0,1,0,0
27.0,3,0,85,1.0,271.0,2.0,2693.0,5264.0,628.3643519999998,03,2016,29,0,0,0,0,0,0,0,0,1,0
26.0,165,0,92,0.0,106.0,5.0,3908.0,6010.0,4994.508288,05,2015,21,1,0,0,0,0,0,1,0,0,0
30.0,444,2,100,0.0,257.0,16.0,4028.0,6176.0,5246.3989,11,2015,21,1,0,0,0,1,0,0,0,0,0
45.0,40,0,12,0.0,233.0,1.0,3781.0,6563.0,5404.979448,05,2015,09,1,0,0,0,0,0,0,0,1,0
4.0,450,0,96,0.0,223.0,1.0,1134.0,4511.0,3001.920768,09,2015,23,0,0,0,0,0,0,0,0,1,0
42.0,129,0,53,0.0,195.0,11.0,911.0,2977.0,2127.4367039999997,09,2015,23,1,0,0,0,0,0,0,1,0,0
32.0,407,0,19,0.0,119.0,10.0,3027.0,4410.0,3839.7159899999997,05,2015,05,1,0,0,0,0,0,1,0,0,0
19.0,23,2,60,0.0,202.0,7.0,1124.0,2646.0,2041.3328,08,2015,18,1,0,0,0,0,0,0,0,1,0
41.0,80,2,57,1.0,113.0,9.0,3008.0,8375.0,865.8657648,03,2016,28,1,0,0,0,0,0,1,0,0,0
42.0,113,0,63,0.0,256.0,15.0,8128.0,12076.0,10269.4185,03,2016,18,1,1,0,0,0,0,0,0,0,0
28.0,24,0,22,0.0,148.0,8.0,6102.0,5634.0,7507.584,11,2015,21,1,0,0,0,0,0,1,0,0,0
33.0,58,0,2,1.0,315.0,6.0,4250.0,6012.0,817.2802638,01,2016,07,0,0,0,0,0,0,0,0,0,0
40.0,90,0,47,0.0,254.0,11.0,522.0,1040.0,1029.2304960000001,08,2015,20,0,0,0,0,0,1,0,0,0,0
17.0,447,0,9,1.0,291.0,13.0,2252.0,5193.0,602.6907249,11,2015,12,1,0,0,0,0,1,0,0,0,0
45.0,320,0,30,0.0,255.0,15.0,4469.0,11423.0,8192.3877,03,2016,19,1,1,0,0,0,0,0,0,0,0
17.0,24,0,57,0.0,252.0,7.0,3966.0,5634.0,5102.8812,09,2015,24,0,0,0,0,0,0,0,0,0,1
42.0,443,0,8,0.0,392.0,13.0,3384.0,4717.0,4447.325223,09,2015,23,1,0,0,1,0,0,0,0,0,0
9.0,186,0,63,1.0,479.0,10.0,3807.0,5820.0,786.650535,03,2016,01,1,0,0,0,0,0,0,0,0,1
23.0,3,0,82,0.0,358.0,14.0,1570.0,2999.0,2607.60192,09,2015,22,1,0,0,1,0,0,0,0,0,0
8.0,447,0,22,0.0,285.0,10.0,4042.0,5662.0,5128.995375,05,2015,09,1,0,0,0,0,1,0,0,0,0
48.0,58,0,49,0.0,298.0,16.0,3682.0,5243.0,4737.127104,11,2015,17,0,0,0,0,1,0,0,0,0,0
31.0,469,0,19,0.0,284.0,7.0,5589.0,5634.0,6766.353297,07,2015,14,1,0,0,0,0,0,0,0,1,0
15.0,455,0,7,0.0,356.0,17.0,874.0,4248.0,2921.0578649999998,09,2015,23,1,0,0,1,0,0,0,0,0,0
38.0,469,0,39,0.0,122.0,11.0,3703.0,4716.0,4325.289675,09,2015,25,1,0,0,0,0,0,0,1,0,0
35.0,469,0,58,0.0,475.0,17.0,3989.0,5474.0,5181.166944,03,2016,29,1,0,0,0,0,0,0,0,0,1
36.0,14,0,100,0.0,285.0,2.0,3268.0,4546.0,4098.44245,09,2015,25,0,0,0,0,0,0,0,0,1,0
31.0,443,0,22,0.0,252.0,10.0,4086.0,5998.0,5184.0474,11,2015,03,0,0,0,0,0,0,0,1,0,0
15.0,23,2,83,0.0,266.0,17.0,2133.0,10767.0,6630.091776,09,2015,24,0,0,0,0,1,0,0,0,0,0
2.0,93,2,74,0.0,226.0,3.0,2717.0,4524.0,3809.1141,02,2016,21,0,0,0,0,0,0,0,0,1,0
30.0,423,0,88,0.0,268.0,17.0,2629.0,8782.0,5897.041920000002,08,2015,19,0,1,0,0,0,0,0,0,0,0
35.0,23,2,25,0.0,261.0,12.0,1470.0,4795.0,3388.76685,12,2015,05,0,0,0,0,0,1,0,0,0,0
10.0,250,2,40,0.0,145.0,5.0,4034.0,5884.0,4991.5842,05,2015,05,1,0,0,0,0,0,1,0,0,0
16.0,121,0,37,0.0,365.0,14.0,1117.0,3469.0,2654.556975,01,2016,05,1,0,0,1,0,0,0,0,0,0
2.0,65,2,71,0.0,178.0,3.0,2712.0,4002.0,3500.6499,09,2015,26,0,0,0,0,0,0,0,1,0,0
47.0,358,3,23,0.0,262.0,14.0,2685.0,6965.0,5081.0256,08,2015,23,1,0,0,0,0,1,0,0,0,0
37.0,452,0,29,0.0,297.0,8.0,2707.0,3744.0,3516.2673,09,2015,22,0,0,0,0,0,0,0,0,1,0
39.0,14,0,88,0.0,295.0,8.0,7314.0,5634.0,4210.38464,11,2015,21,1,0,0,0,0,0,0,0,1,0
47.0,443,0,21,0.0,235.0,9.0,6210.0,8502.0,7578.62595,08,2015,16,0,0,0,0,0,0,0,0,1,0
28.0,55,0,86,0.0,291.0,5.0,4042.0,5251.0,4868.686592,03,2016,15,1,0,0,0,0,1,0,0,0,0
14.0,437,0,55,1.0,213.0,16.0,5266.0,8235.0,1039.449672,05,2015,20,1,0,0,0,1,0,0,0,0,0
37.0,1,0,83,0.0,268.0,10.0,2459.0,7692.0,5271.560447999998,05,2015,06,0,0,0,0,1,0,0,0,0,0
26.0,452,0,8,1.0,228.0,13.0,4245.0,5396.0,758.13967845,01,2016,04,1,1,0,0,0,0,0,0,0,0
47.0,3,0,61,1.0,364.0,15.0,1193.0,3130.0,375.51788999999997,12,2015,28,1,0,0,1,0,0,0,0,0,0
37.0,65,0,50,1.0,293.0,10.0,3680.0,5310.0,714.2742,08,2015,19,1,0,0,0,1,0,0,0,0,0
9.0,58,0,95,0.0,220.0,9.0,5372.0,7449.0,6540.7077119999985,03,2016,29,1,0,0,0,0,0,0,0,1,0
43.0,55,0,58,0.0,340.0,10.0,2058.0,3842.0,3271.87512,09,2015,26,1,0,0,0,0,0,0,0,0,0
47.0,100,0,88,0.0,483.0,10.0,1052.0,2261.0,2110.327296,09,2015,22,1,0,0,0,0,0,0,0,0,1
50.0,358,3,40,0.0,318.0,5.0,576.0,1379.0,1266.830225,09,2015,25,1,0,0,0,0,1,0,0,0,0
21.0,57,0,36,0.0,137.0,11.0,3546.0,5325.0,4565.93655,10,2015,18,0,0,0,0,0,0,0,1,0,0
5.0,57,0,71,0.0,255.0,9.0,4052.0,7207.0,5830.6743,11,2015,12,1,0,0,0,0,0,0,0,1,0
26.0,268,2,58,0.0,233.0,5.0,1239.0,3287.0,2481.148368,01,2016,19,0,0,0,0,0,0,0,0,1,0
19.0,121,0,100,0.0,129.0,8.0,1114.0,3222.0,2247.008575,12,2015,06,0,0,0,0,0,0,1,0,0,0
18.0,93,1,41,1.0,333.0,8.0,1519.0,5559.0,577.5046632,08,2015,18,1,0,0,0,0,0,0,0,0,0
44.0,469,0,67,0.0,273.0,16.0,3558.0,4942.0,4484.502,01,2016,06,0,1,0,0,0,0,0,0,0,0
46.0,60,3,13,0.0,312.0,10.0,253.0,2718.0,1798.8101010000007,03,2016,28,0,0,0,0,0,0,0,0,0,0
42.0,224,0,6,0.0,521.0,12.0,2113.0,8421.0,5793.740568,03,2016,29,1,0,0,0,0,0,0,0,0,1
18.0,104,0,48,0.0,252.0,7.0,3409.0,8173.0,6104.72808,08,2015,17,1,0,0,0,0,1,0,0,0,0
5.0,471,2,53,1.0,234.0,16.0,2169.0,3375.0,448.67597760000007,02,2016,21,1,1,0,0,0,0,0,0,0,0
29.0,205,0,32,0.0,297.0,17.0,1868.0,2662.0,2559.435375,09,2015,22,0,0,0,0,0,0,0,0,0,0
41.0,198,0,33,0.0,117.0,5.0,2390.0,3424.0,3017.886375,09,2015,24,1,0,0,0,0,0,1,0,0,0
33.0,452,0,47,0.0,205.0,4.0,6804.0,10044.0,8577.122832,11,2015,21,1,0,0,0,0,0,0,0,1,0
33.0,452,0,28,0.0,296.0,12.0,6226.0,8542.0,7669.63785,08,2015,19,1,0,0,0,1,0,0,0,0,0
11.0,3,0,98,1.0,135.0,7.0,3090.0,4729.0,598.3439616000003,03,2016,29,1,0,0,0,0,0,1,0,0,0
34.0,45,1,16,0.0,132.0,7.0,2973.0,5478.0,4360.023954,01,2016,05,0,0,0,0,0,0,1,0,0,0
15.0,0,0,75,0.0,299.0,12.0,2826.0,6702.0,5018.0328,03,2016,30,1,1,0,0,0,0,0,0,0,0
8.0,58,0,68,0.0,351.0,14.0,4605.0,6248.0,5727.249,08,2015,21,1,0,0,1,0,0,0,0,0,0
47.0,198,0,24,0.0,121.0,1.0,3271.0,4395.0,3944.49405,10,2015,25,0,0,0,0,0,0,0,1,0,0
33.0,403,0,65,1.0,106.0,6.0,1410.0,2600.0,313.6617,08,2015,19,1,0,1,0,0,0,0,0,0,0
41.0,70,2,29,0.0,289.0,13.0,2276.0,3443.0,3144.33945,02,2016,07,0,1,0,0,0,0,0,0,0,0
33.0,167,0,92,0.0,220.0,8.0,3012.0,4012.0,3681.0287359999998,09,2015,15,0,0,0,0,0,1,0,0,0,0
9.0,121,0,65,1.0,182.0,6.0,1085.0,3607.0,375.617385,01,2016,06,0,0,0,0,0,0,0,1,0,0
25.0,214,0,98,0.0,250.0,12.0,4972.0,6909.0,6108.384128,03,2016,08,1,1,0,0,0,0,0,0,0,0
41.0,24,0,93,0.0,249.0,10.0,5340.0,7107.0,6388.501504,08,2015,17,1,1,0,0,0,0,0,0,0,0
15.0,116,0,91,0.0,262.0,6.0,4627.0,6051.0,5523.49952,03,2016,29,1,0,0,0,0,0,0,0,1,0
31.0,14,0,45,0.0,126.0,6.0,2901.0,3967.0,3539.2628159999995,08,2015,23,0,0,0,0,0,0,1,0,0,0
48.0,57,0,96,0.0,259.0,4.0,3414.0,8156.0,5959.243136,03,2016,09,1,0,0,0,0,0,0,0,1,0
7.0,93,1,96,0.0,251.0,7.0,1977.0,5687.0,4026.846208,08,2015,18,1,0,0,0,0,0,0,0,1,0
45.0,268,2,96,0.0,148.0,8.0,1592.0,4907.0,3351.1385600000012,11,2014,01,0,0,1,0,0,0,0,0,0,0
24.0,23,0,15,0.0,254.0,13.0,4157.0,6394.0,5535.806364,08,2015,21,1,0,0,0,1,0,0,0,0,0
41.0,234,1,30,0.0,293.0,10.0,8264.0,11316.0,10067.558025,03,2016,30,1,0,0,0,0,0,0,0,0,0
8.0,451,0,68,0.0,252.0,9.0,7902.0,9780.0,8862.4404,11,2015,20,0,0,0,0,0,0,1,0,0,0
30.0,188,0,89,0.0,255.0,10.0,2457.0,5634.0,3149.011712,09,2015,26,0,0,0,0,0,1,0,0,0,0
43.0,268,2,24,0.0,295.0,13.0,1245.0,4598.0,3212.24925,02,2016,06,1,0,0,0,1,0,0,0,0,0
25.0,58,0,79,1.0,251.0,14.0,6605.0,10068.0,1276.976745,03,2016,28,1,0,0,0,1,0,0,0,0,0
47.0,471,2,98,0.0,112.0,5.0,2397.0,3515.0,3025.2794879999997,12,2015,03,1,0,0,0,0,0,1,0,0,0
35.0,452,0,9,0.0,214.0,17.0,4227.0,6151.0,5411.278818,05,2015,08,1,0,0,0,1,0,0,0,0,0
34.0,451,0,3,0.0,227.0,10.0,4715.0,6678.0,5932.586682,09,2015,26,0,0,0,0,1,0,0,0,0,0
24.0,452,0,58,0.0,117.0,10.0,6681.0,8411.0,7621.4584799999975,08,2015,21,1,0,1,0,0,0,0,0,0,0
25.0,58,0,99,0.0,364.0,11.0,3169.0,4574.0,4178.707456,09,2015,22,1,0,0,1,0,0,0,0,0,0
4.0,167,0,78,0.0,379.0,13.0,4581.0,6964.0,6097.41,08,2015,20,0,0,0,1,0,0,0,0,0,0
37.0,58,0,73,0.0,517.0,5.0,5899.0,8111.0,7450.245,03,2016,28,1,0,0,0,0,0,0,0,0,1
31.0,452,0,29,0.0,253.0,11.0,3485.0,4726.0,4352.11245,11,2015,12,1,0,0,0,1,0,0,0,0,0
20.0,446,0,54,0.0,131.0,9.0,5043.0,6799.0,6018.563088,01,2016,03,1,0,0,0,0,0,1,0,0,0
11.0,98,0,9,1.0,239.0,16.0,1010.0,2355.0,288.59963715,01,2016,06,1,0,0,0,1,0,0,0,0,0
28.0,74,0,33,0.0,225.0,7.0,3460.0,5634.0,4383.43395,09,2015,23,1,0,0,0,0,0,0,0,1,0
6.0,447,0,2,0.0,254.0,14.0,5438.0,7792.0,6877.572174,08,2015,16,1,1,0,0,0,0,0,0,0,0
21.0,98,0,7,1.0,275.0,2.0,967.0,2163.0,276.01889535,02,2016,04,1,0,0,0,0,0,0,0,1,0
40.0,124,0,89,0.0,258.0,7.0,2209.0,3193.0,2918.253184,01,2016,07,0,0,0,0,0,0,0,0,1,0
9.0,13,3,8,0.0,246.0,17.0,468.0,2095.0,1529.527032,08,2015,16,0,1,0,0,0,0,0,0,0,0
26.0,149,0,82,0.0,350.0,11.0,3154.0,4487.0,4114.58432,08,2015,22,1,0,0,1,0,0,0,0,0,0
44.0,113,0,22,0.0,126.0,9.0,1551.0,4865.0,3328.547775,09,2015,23,1,0,0,0,0,0,1,0,0,0
31.0,268,2,25,0.0,250.0,14.0,2806.0,4747.0,4021.710525,03,2016,14,0,0,0,0,1,0,0,0,0,0
50.0,294,2,1,0.0,312.0,10.0,1191.0,3379.0,2599.020072,09,2015,25,1,0,0,0,0,0,0,0,0,0
48.0,3,0,51,0.0,333.0,9.0,2621.0,3399.0,3324.297456,02,2016,17,0,0,0,0,0,0,0,0,0,0
27.0,115,0,58,0.0,150.0,11.0,2105.0,2850.0,2613.396528,08,2015,21,1,0,0,0,0,0,0,1,0,0
10.0,443,0,22,0.0,252.0,10.0,4724.0,6548.0,5878.9059,05,2015,08,1,0,0,0,1,0,0,0,0,0
40.0,186,0,92,0.0,154.0,5.0,519.0,8002.0,4353.030528,03,2016,29,1,0,1,0,0,0,0,0,0,0
46.0,453,0,35,0.0,104.0,8.0,4818.0,7038.0,6021.64815,01,2015,29,0,0,1,0,0,0,0,0,0,0
9.0,452,0,97,0.0,252.0,7.0,2851.0,3406.0,3207.822464,09,2015,22,1,0,1,0,0,0,0,0,0,0
12.0,55,0,68,0.0,114.0,9.0,4115.0,5567.0,4909.7664,03,2016,06,1,0,0,0,0,0,1,0,0,0
14.0,446,0,30,0.0,297.0,17.0,5354.0,7670.0,6803.019825,05,2015,08,0,0,0,0,1,0,0,0,0,0
29.0,268,2,1,0.0,167.0,2.0,3189.0,7599.0,5561.523792,03,2016,29,1,0,0,0,0,0,0,1,0,0
8.0,3,0,67,0.0,207.0,13.0,3256.0,6591.0,5085.531,03,2016,30,0,0,0,0,1,0,0,0,0,0
11.0,36,2,80,0.0,367.0,15.0,3029.0,4260.0,3926.588175,08,2015,21,1,0,0,1,0,0,0,0,0,0
20.0,177,0,98,0.0,165.0,11.0,5778.0,11653.0,8762.072704,11,2015,21,1,0,1,0,0,0,0,0,0,0
23.0,283,0,36,0.0,163.0,11.0,1458.0,5031.0,3402.542325,08,2015,22,1,0,1,0,0,0,0,0,0,0
14.0,93,1,80,0.0,252.0,16.0,2171.0,5634.0,5587.5855,08,2015,19,0,1,0,0,0,0,0,0,0,0
1.0,58,0,20,0.0,365.0,14.0,5582.0,8654.0,7324.378175,03,2016,29,1,0,0,1,0,0,0,0,0,0
45.0,14,0,59,0.0,262.0,10.0,6596.0,8356.0,7695.908928,11,2015,20,0,0,0,0,0,0,0,0,0,0
11.0,198,2,86,0.0,147.0,10.0,4797.0,6292.0,5611.178496,08,2015,16,1,0,0,0,0,0,0,1,0,0
32.0,452,0,55,1.0,274.0,12.0,4237.0,5492.0,766.7124336,02,2016,20,1,0,0,0,1,0,0,0,0,0
21.0,444,1,84,0.0,195.0,8.0,6517.0,9412.0,8048.281472,08,2015,16,0,0,0,0,0,0,0,1,0,0
3.0,452,0,1,0.0,396.0,12.0,3945.0,5185.0,4965.983352,01,2016,24,1,0,0,1,0,0,0,0,0,0
4.0,15,2,89,0.0,351.0,16.0,1013.0,1376.0,1525.1272960000001,05,2015,05,1,0,0,1,0,0,0,0,0,0
42.0,14,0,43,1.0,245.0,14.0,5938.0,8587.0,1120.4335368,11,2015,19,1,0,0,0,0,1,0,0,0,0
30.0,467,0,83,0.0,167.0,10.0,3112.0,4515.0,3926.935936,01,2015,21,0,0,0,0,0,0,0,1,0,0
47.0,60,3,45,0.0,231.0,6.0,368.0,958.0,888.67584,11,2015,18,1,0,0,0,0,0,0,0,1,0
4.0,55,0,29,0.0,295.0,5.0,3846.0,5299.0,4857.615525,11,2015,17,1,0,0,0,0,0,0,0,0,0
27.0,294,2,11,0.0,264.0,7.0,2061.0,9062.0,5828.8070609999995,03,2016,29,0,0,0,0,0,0,0,0,1,0
30.0,23,2,38,1.0,174.0,10.0,2042.0,6501.0,665.79683625,12,2015,07,0,0,1,0,0,0,0,0,0,0
12.0,83,1,31,0.0,376.0,16.0,4041.0,11339.0,8058.10425,03,2016,29,0,0,0,1,0,0,0,0,0,0
8.0,453,0,7,0.0,376.0,17.0,3455.0,4456.0,4337.786178,09,2015,24,1,0,0,1,0,0,0,0,0,0
5.0,165,0,41,0.0,208.0,14.0,3665.0,5508.0,4770.194112,05,2015,09,1,0,0,0,1,0,0,0,0,0
13.0,452,0,76,0.0,378.0,13.0,7189.0,8696.0,8247.5217,03,2016,18,1,0,0,1,0,0,0,0,0,0
40.0,23,1,73,0.0,225.0,6.0,1644.0,3242.0,2642.7753,08,2015,23,0,0,0,0,0,0,0,0,1,0
25.0,58,0,89,0.0,272.0,5.0,6910.0,9120.0,8171.619456,11,2015,21,1,0,0,0,0,0,0,0,0,0
33.0,58,0,83,1.0,269.0,15.0,4062.0,6090.0,791.3298624,01,2016,06,0,0,0,0,1,0,0,0,0,0
24.0,192,0,28,0.0,108.0,7.0,1961.0,5443.0,3803.058525,03,2016,29,0,0,0,0,0,0,0,1,0,0
7.0,3,0,96,0.0,496.0,6.0,2416.0,3874.0,3590.432384,03,2016,29,0,0,0,0,0,0,0,0,0,1
23.0,268,2,10,0.0,108.0,6.0,1967.0,2872.0,2528.697105,02,2016,08,1,0,1,0,0,0,0,0,0,0
30.0,23,2,7,0.0,153.0,5.0,669.0,2463.0,1719.608022,08,2015,19,0,0,1,0,0,0,0,0,0,0
31.0,23,1,94,0.0,287.0,3.0,4510.0,7658.0,6281.061248,08,2015,19,1,0,0,0,0,0,0,0,1,0
42.0,58,0,82,0.0,292.0,14.0,6704.0,9391.0,8230.518912000001,11,2015,21,1,0,0,0,1,0,0,0,0,0
34.0,210,2,38,0.0,302.0,5.0,1291.0,2507.0,2196.445125,03,2016,28,1,0,0,0,0,1,0,0,0,0
41.0,198,0,8,0.0,243.0,9.0,2958.0,4144.0,3796.82028,09,2015,26,0,0,0,0,0,1,0,0,0,0
7.0,3,0,73,0.0,266.0,17.0,2385.0,6591.0,4714.0137,03,2016,28,1,1,0,0,0,0,0,0,0,0
48.0,451,0,4,0.0,250.0,16.0,5294.0,7618.0,6715.658367,11,2015,18,0,1,0,0,0,0,0,0,0,0
35.0,162,1,97,0.0,228.0,8.0,5787.0,8048.0,7048.055168000001,08,2015,17,0,0,0,0,0,1,0,0,0,0
40.0,268,2,39,0.0,227.0,4.0,2939.0,5477.0,4425.5883,05,2015,15,1,0,0,0,0,0,0,0,1,0
27.0,407,0,91,0.0,240.0,10.0,1073.0,5015.0,3239.706624,01,2016,17,0,0,0,0,1,0,0,0,0,0
13.0,423,0,52,0.0,319.0,9.0,1546.0,5653.0,3896.640864,08,2015,20,0,0,0,0,0,1,0,0,0,0
9.0,23,2,51,0.0,161.0,5.0,1133.0,3823.0,2623.342464,08,2015,18,1,0,1,0,0,0,0,0,0,0
46.0,198,2,27,0.0,103.0,13.0,2197.0,3213.0,2804.4912,09,2015,22,1,0,1,0,0,0,0,0,0,0
45.0,58,0,64,0.0,352.0,17.0,5205.0,6555.0,6179.58,03,2016,30,0,0,0,1,0,0,0,0,0,0
16.0,43,2,6,0.0,252.0,16.0,3855.0,4936.0,4778.052147,05,2015,06,1,0,0,1,0,0,0,0,0,0
40.0,55,0,44,0.0,252.0,2.0,1538.0,3479.0,2664.8352,09,2015,23,1,0,0,0,0,0,0,1,0,0
25.0,70,2,97,0.0,353.0,14.0,1056.0,3785.0,2736.902784,08,2015,19,0,0,0,1,0,0,0,0,0,0
27.0,162,1,72,0.0,124.0,9.0,5854.0,8416.0,7192.7658,08,2015,18,1,0,0,0,0,0,0,1,0,0
10.0,23,2,11,0.0,348.0,6.0,1634.0,2247.0,2289.431034,08,2015,21,1,0,0,0,0,0,0,0,0,0
7.0,3,0,53,0.0,208.0,5.0,1875.0,2887.0,2573.612784,01,2016,26,1,0,0,0,0,1,0,0,0,0
23.0,58,1,93,0.0,226.0,10.0,3033.0,4006.0,3695.034112,09,2015,24,1,0,0,0,1,0,0,0,0,0
47.0,101,0,87,1.0,515.0,15.0,1342.0,1815.0,309.8534208000001,01,2016,07,0,0,0,0,0,0,0,0,0,1
13.0,93,2,54,1.0,152.0,2.0,3091.0,4927.0,620.274672,03,2016,09,0,0,0,0,0,0,0,1,0,0
32.0,469,2,96,0.0,192.0,11.0,3515.0,4965.0,4372.772096,09,2015,22,1,0,0,0,0,0,0,1,0,0
9.0,37,2,70,0.0,257.0,5.0,7486.0,10005.0,8916.8013,03,2016,29,1,0,0,0,0,0,0,0,1,0
14.0,470,0,30,0.0,179.0,7.0,2936.0,4734.0,4006.6383,05,2015,08,1,0,0,0,0,0,0,1,0,0
31.0,452,0,95,0.0,382.0,13.0,3478.0,4381.0,4254.450816,09,2015,26,0,0,0,1,0,0,0,0,0,0
30.0,268,2,60,1.0,210.0,14.0,919.0,3355.0,344.56728375,01,2016,06,0,0,0,0,0,1,0,0,0,0
25.0,55,0,40,0.0,101.0,6.0,2457.0,5563.0,4020.858275,03,2016,08,0,0,0,0,0,0,1,0,0,0
30.0,14,0,65,0.0,142.0,5.0,6784.0,8763.0,7840.1961,11,2015,19,0,0,0,0,0,0,1,0,0,0
16.0,192,0,44,0.0,108.0,6.0,2696.0,7359.0,5105.6334719999995,12,2015,04,1,0,1,0,0,0,0,0,0,0
42.0,93,2,27,1.0,127.0,13.0,3320.0,5395.0,671.84019,03,2016,07,0,0,1,0,0,0,0,0,0,0
11.0,23,0,100,0.0,346.0,11.0,4214.0,7831.0,6231.6798,08,2015,21,1,0,0,0,0,1,0,0,0,0
41.0,191,2,74,1.0,264.0,15.0,3063.0,4576.0,607.2506549999998,10,2015,24,0,1,0,0,0,0,0,0,0,0
42.0,14,0,5,0.0,232.0,14.0,3221.0,4154.0,3924.2675340000014,09,2015,23,1,1,0,0,0,0,0,0,0,0
20.0,41,0,4,0.0,136.0,8.0,2564.0,4887.0,3864.0935520000003,09,2015,22,1,0,0,0,0,0,1,0,0,0
10.0,358,3,71,0.0,234.0,12.0,7866.0,11417.0,9788.1993,08,2015,19,0,0,0,0,1,0,0,0,0,0
22.0,452,2,94,1.0,266.0,11.0,5867.0,5634.0,1145.8664448,11,2015,18,0,0,0,0,1,0,0,0,0,0
31.0,416,1,91,0.0,157.0,16.0,1059.0,5634.0,2643.408768,09,2015,22,0,0,1,0,0,0,0,0,0,0
46.0,446,0,59,0.0,105.0,5.0,4062.0,5589.0,4901.339376,10,2015,19,0,0,0,0,0,0,1,0,0,0
42.0,445,0,40,0.0,134.0,12.0,2826.0,4551.0,3740.824075,09,2015,26,0,0,1,0,0,0,0,0,0,0
24.0,151,0,100,0.0,104.0,6.0,650.0,4336.0,2540.03375,11,2015,20,1,0,0,0,0,0,1,0,0,0
30.0,74,0,19,0.0,109.0,10.0,2631.0,4113.0,3482.6716979999997,09,2015,24,1,0,0,0,0,0,1,0,0,0
35.0,58,0,20,1.0,244.0,17.0,4526.0,5800.0,794.0887425,01,2016,06,0,1,0,0,0,0,0,0,0,0
3.0,3,0,8,0.0,226.0,16.0,3109.0,6069.0,4821.857766,03,2016,29,1,1,0,0,0,0,0,0,0,0
31.0,462,3,52,0.0,209.0,10.0,2947.0,5074.0,4196.479536,11,2015,20,0,0,0,0,1,0,0,0,0,0
21.0,10,3,87,1.0,391.0,14.0,1222.0,1876.0,287.1304128,11,2015,17,1,0,0,1,0,0,0,0,0,0
14.0,24,0,64,0.0,252.0,4.0,4154.0,5346.0,4943.960999999998,09,2015,24,1,0,0,0,0,0,0,0,1,0
18.0,168,0,45,0.0,287.0,13.0,2100.0,2717.0,2681.358768,09,2015,23,1,1,0,0,0,0,0,0,0,0
44.0,452,2,18,1.0,252.0,17.0,6521.0,8382.0,1199.90549745,11,2015,19,0,0,0,0,0,0,0,0,0,1
1.0,24,0,10,0.0,316.0,9.0,5537.0,7544.0,6861.703761,08,2015,16,0,0,0,0,0,1,0,0,0,0
11.0,113,0,64,0.0,214.0,12.0,1177.0,5138.0,3341.5371,08,2015,20,1,0,0,0,0,1,0,0,0,0
12.0,443,0,46,0.0,334.0,13.0,4367.0,6487.0,5731.144416,05,2015,09,1,0,0,0,0,1,0,0,0,0
